"","Site","Depth","Temp","Sal","Oxy","Fluor"
"1421","ALOHAMarch",666,5.508,34.226,40.85,0.0678
"1422","ALOHAMarch",667,5.524,34.229,41.17,0.0683
"1423","ALOHAMarch",668,5.53,34.226,40.74,0.0678
"1424","ALOHAMarch",670,5.519,34.225,41.15,0.0697
"1425","ALOHAMarch",672,5.459,34.219,41.15,0.0678
"1426","ALOHAMarch",674,5.439,34.222,40.5,0.0697
"1427","ALOHAMarch",675,5.432,34.224,40.88,0.0691
"1428","ALOHAMarch",676,5.432,34.224,40.5,0.0678
"1429","ALOHAMarch",677,5.432,34.224,40.82,0.0697
"1430","ALOHAMarch",679,5.425,34.226,40.82,0.0678
"1431","ALOHAMarch",681,5.423,34.227,40.58,0.0678
"1432","ALOHAMarch",683,5.422,34.229,40.59,0.0697
"1433","ALOHAMarch",684,5.419,34.233,40.37,0.0678
"1434","ALOHAMarch",685,5.418,34.234,40.09,0.0691
"1435","ALOHAMarch",686,5.419,34.233,40.04,0.0697
"1436","ALOHAMarch",688,5.418,34.232,40.35,0.0678
"1437","ALOHAMarch",689,5.406,34.229,40.1,0.0678
"1438","ALOHAMarch",690,5.368,34.229,39.87,0.0697
"1439","ALOHAMarch",692,5.356,34.23,39.21,0.0678
"1440","ALOHAMarch",694,5.351,34.228,38.56,0.0697
"1441","ALOHAMarch",695,5.3,34.234,39.05,0.0678
"1442","ALOHAMarch",696,5.29,34.238,38.85,0.0688
"1443","ALOHAMarch",697,5.288,34.238,38.43,0.0697
"1444","ALOHAMarch",698,5.286,34.24,38.66,0.0697
"1445","ALOHAMarch",700,5.283,34.241,38.42,0.0678
"1446","ALOHAMarch",701,5.28,34.242,38.42,0.0697
"1447","ALOHAMarch",703,5.274,34.244,38.19,0.0697
"1448","ALOHAMarch",704,5.27,34.246,38.2,0.0678
"1449","ALOHAMarch",706,5.254,34.248,37.96,0.0697
"1450","ALOHAMarch",707,5.239,34.252,37.68,0.0691
"1451","ALOHAMarch",708,5.242,34.252,38.1,0.0688
"1452","ALOHAMarch",709,5.24,34.25,37.74,0.0678
"1453","ALOHAMarch",711,5.23,34.251,37.49,0.0697
"1454","ALOHAMarch",712,5.213,34.256,37.25,0.0697
"1455","ALOHAMarch",714,5.193,34.257,36.58,0.0697
"1456","ALOHAMarch",715,5.163,34.264,35.92,0.0697
"1457","ALOHAMarch",716,5.146,34.271,35.94,0.0697
"1458","ALOHAMarch",717,5.154,34.27,36.42,NA
"1459","ALOHAMarch",718,5.16,34.267,36.21,0.0697
"1460","ALOHAMarch",719,5.152,34.267,36.21,0.0697
"1461","ALOHAMarch",720,5.134,34.269,35.52,NA
"1462","ALOHAMarch",722,5.112,34.272,35.52,0.0697
"1463","ALOHAMarch",723,5.105,34.279,35.53,0.0678
"1464","ALOHAMarch",724,5.098,34.283,36.01,0.0678
"1465","ALOHAMarch",725,5.095,34.285,35.79,0.0697
"1466","ALOHAMarch",726,5.103,34.282,36.24,0.0715
"1467","ALOHAMarch",727,5.094,34.282,36,0.0697
"1468","ALOHAMarch",728,5.069,34.282,35.31,NA
"1469","ALOHAMarch",729,5.049,34.286,35.07,0.0697
"1470","ALOHAMarch",731,5.032,34.29,35.08,NA
"1471","ALOHAMarch",732,5.023,34.29,33.98,0.0697
"1472","ALOHAMarch",733,5.002,34.297,34.45,0.0697
"1473","ALOHAMarch",734,5.001,34.3,34.82,0.0688
"1474","ALOHAMarch",735,5.001,34.299,34.06,0.0678
"1475","ALOHAMarch",736,5.002,34.299,34.75,NA
"1476","ALOHAMarch",738,5,34.3,34.75,0.0697
"1477","ALOHAMarch",740,4.994,34.301,34.75,0.0678
"1478","ALOHAMarch",741,4.995,34.304,34.76,0.0678
"1479","ALOHAMarch",742,4.997,34.306,34.77,0.0697
"1480","ALOHAMarch",743,4.997,34.306,34.79,0.0688
"1481","ALOHAMarch",744,4.998,34.305,35.23,0.0688
"1482","ALOHAMarch",745,4.997,34.306,34.55,0.0697
"1483","ALOHAMarch",747,4.994,34.306,34.55,0.0697
"1484","ALOHAMarch",748,4.989,34.306,34.55,0.0697
"1485","ALOHAMarch",750,4.984,34.306,35,0.0697
"1486","ALOHAMarch",751,4.961,34.31,34.56,0.0697
"1487","ALOHAMarch",752,4.939,34.32,34.33,0.0697
"1488","ALOHAMarch",753,4.941,34.32,34.25,0.0697
"1489","ALOHAMarch",754,4.94,34.32,34.86,0.0697
"1490","ALOHAMarch",755,4.936,34.319,33.94,0.0697
"1491","ALOHAMarch",757,4.909,34.321,34.19,0.0697
"1492","ALOHAMarch",759,4.894,34.328,34.18,0.0697
"1493","ALOHAMarch",761,4.873,34.334,34.91,0.0688
"1494","ALOHAMarch",762,4.872,34.335,34.51,0.0691
"1495","ALOHAMarch",763,4.87,34.334,34.77,NA
"1496","ALOHAMarch",765,4.859,34.341,35.47,0.0697
"1497","ALOHAMarch",767,4.851,34.343,35.47,0.0715
"1498","ALOHAMarch",768,4.84,34.345,35.03,0.0678
"1499","ALOHAMarch",769,4.833,34.35,35.5,0.0697
"1500","ALOHAMarch",770,4.833,34.35,35.39,0.0691
"1501","ALOHAMarch",771,4.833,34.349,35.33,0.0697
"1502","ALOHAMarch",772,4.832,34.35,36.04,0.0697
"1503","ALOHAMarch",774,4.834,34.352,36.04,0.0678
"1504","ALOHAMarch",776,4.832,34.353,36.04,0.0678
"1505","ALOHAMarch",777,4.828,34.353,36.05,0.0697
"1506","ALOHAMarch",778,4.81,34.358,36.05,0.0697
"1507","ALOHAMarch",779,4.801,34.364,36.06,0.0678
"1508","ALOHAMarch",780,4.807,34.36,36.1,0.0678
"1509","ALOHAMarch",781,4.808,34.362,36.1,0.0697
"1510","ALOHAMarch",783,4.791,34.362,36.1,NA
"1511","ALOHAMarch",784,4.75,34.364,35.64,0.0697
"1512","ALOHAMarch",786,4.735,34.366,35.65,0.0697
"1513","ALOHAMarch",787,4.725,34.37,36.38,0.0678
"1514","ALOHAMarch",788,4.723,34.371,36.2,NA
"1515","ALOHAMarch",789,4.724,34.371,36.12,0.0688
"1516","ALOHAMarch",790,4.723,34.371,35.79,0.0678
"1517","ALOHAMarch",792,4.722,34.372,36.04,0.0697
"1518","ALOHAMarch",793,4.719,34.373,36.75,0.0697
"1519","ALOHAMarch",794,4.708,34.374,37,0.0697
"1520","ALOHAMarch",795,4.688,34.381,37.01,0.0678
"1521","ALOHAMarch",796,4.685,34.384,37.74,0.0678
"1522","ALOHAMarch",797,4.688,34.386,37.29,0.0697
"1523","ALOHAMarch",798,4.69,34.386,37.31,0.0697
"1524","ALOHAMarch",799,4.692,34.386,38.03,0.0678
"1525","ALOHAMarch",800,4.693,34.387,38.03,0.0678
"1526","ALOHAMarch",801,4.695,34.388,37.57,0.0697
"1527","ALOHAMarch",802,4.696,34.388,37.57,0.0697
"1528","ALOHAMarch",803,4.697,34.388,38.29,0.0697
"1529","ALOHAMarch",804,4.7,34.389,38.29,0.0697
"1530","ALOHAMarch",805,4.703,34.389,38.29,0.0678
"1531","ALOHAMarch",806,4.705,34.389,37.83,0.0678
"1532","ALOHAMarch",807,4.706,34.389,37.83,0.0697
"1533","ALOHAMarch",808,4.703,34.389,38.55,0.0697
"1534","ALOHAMarch",809,4.701,34.39,38.55,0.0697
"1535","ALOHAMarch",810,4.699,34.391,38.56,0.0697
"1536","ALOHAMarch",811,4.696,34.391,38.57,0.0697
"1537","ALOHAMarch",812,4.691,34.392,38.57,0.0697
"1538","ALOHAMarch",813,4.682,34.394,38.58,0.0678
"1539","ALOHAMarch",814,4.677,34.396,38.59,0.0678
"1540","ALOHAMarch",815,4.676,34.397,38.12,0.0678
"1541","ALOHAMarch",816,4.675,34.397,38.6,0.0697
"1542","ALOHAMarch",817,4.675,34.397,38.87,0.0678
"1543","ALOHAMarch",818,4.675,34.397,38.15,0.0678
"1544","ALOHAMarch",819,4.675,34.396,38.87,0.0678
"1545","ALOHAMarch",820,4.665,34.397,39.35,0.0697
"1546","ALOHAMarch",821,4.653,34.401,39.35,0.0697
"1547","ALOHAMarch",822,4.651,34.402,38.18,0.0697
"1548","ALOHAMarch",823,4.653,34.402,38.68,0.0685
"1549","ALOHAMarch",824,4.654,34.401,38.93,0.0697
"1550","ALOHAMarch",826,4.652,34.401,38.93,0.0715
"1551","ALOHAMarch",828,4.646,34.401,38.93,0.0697
"1552","ALOHAMarch",830,4.638,34.403,38.94,0.0697
"1553","ALOHAMarch",831,4.64,34.404,38.99,0.0685
"1554","ALOHAMarch",832,4.637,34.404,38.96,0.0697
"1555","ALOHAMarch",833,4.64,34.403,38.99,0.0678
"1556","ALOHAMarch",835,4.636,34.403,38.51,NA
"1557","ALOHAMarch",837,4.629,34.404,38.98,0.0678
"1558","ALOHAMarch",839,4.618,34.407,39.71,0.0697
"1559","ALOHAMarch",840,4.618,34.407,38.86,0.0697
"1560","ALOHAMarch",841,4.62,34.407,39.3,NA
"1561","ALOHAMarch",842,4.618,34.407,39.3,0.0678
"1562","ALOHAMarch",844,4.618,34.407,38.83,0.0678
"1563","ALOHAMarch",846,4.616,34.406,38.83,0.0697
"1564","ALOHAMarch",848,4.599,34.407,39.56,0.0678
"1565","ALOHAMarch",849,4.587,34.41,39.57,0.0697
"1566","ALOHAMarch",850,4.587,34.411,39.37,0.0683
"1567","ALOHAMarch",851,4.592,34.409,39.41,0.0678
"1568","ALOHAMarch",853,4.587,34.408,39.4,0.0697
"1569","ALOHAMarch",855,4.574,34.407,40.13,0.0697
"1570","ALOHAMarch",857,4.526,34.413,40.13,0.0697
"1571","ALOHAMarch",858,4.517,34.416,40.15,0.0697
"1572","ALOHAMarch",859,4.519,34.417,40.22,0.0691
"1573","ALOHAMarch",860,4.522,34.416,40.25,0.0678
"1574","ALOHAMarch",861,4.521,34.416,40.25,0.0697
"1575","ALOHAMarch",862,4.518,34.416,40.25,0.0678
"1576","ALOHAMarch",865,4.512,34.416,40.25,0.0678
"1577","ALOHAMarch",866,4.505,34.419,40.26,NA
"1578","ALOHAMarch",868,4.503,34.42,40.29,0.0678
"1579","ALOHAMarch",869,4.5,34.418,40.31,0.0697
"1580","ALOHAMarch",870,4.504,34.42,39.82,0.0678
"1581","ALOHAMarch",872,4.506,34.42,39.83,0.0678
"1582","ALOHAMarch",874,4.496,34.419,40.57,0.0678
"1583","ALOHAMarch",876,4.487,34.42,40.57,NA
"1584","ALOHAMarch",877,4.484,34.421,40.58,0.0697
"1585","ALOHAMarch",878,4.486,34.421,40.62,0.0697
"1586","ALOHAMarch",880,4.487,34.42,40.63,0.0678
"1587","ALOHAMarch",882,4.485,34.42,40.63,0.0697
"1588","ALOHAMarch",884,4.481,34.421,40.63,0.0678
"1589","ALOHAMarch",885,4.472,34.423,40.64,0.0697
"1590","ALOHAMarch",886,4.47,34.424,40.65,0.0678
"1591","ALOHAMarch",887,4.472,34.424,40.56,0.0692
"1592","ALOHAMarch",888,4.476,34.422,40.94,0.0697
"1593","ALOHAMarch",890,4.471,34.422,40.94,0.0697
"1594","ALOHAMarch",893,4.452,34.423,40.93,0.0678
"1595","ALOHAMarch",894,4.45,34.426,40.99,0.0685
"1596","ALOHAMarch",895,4.449,34.425,40.99,0.0703
"1597","ALOHAMarch",897,4.449,34.423,41.01,0.0697
"1598","ALOHAMarch",899,4.439,34.425,40.99,0.0678
"1599","ALOHAMarch",901,4.432,34.424,40.51,0.0697
"1600","ALOHAMarch",903,4.429,34.426,41.06,0.0694
"1601","ALOHAMarch",904,4.434,34.424,40.84,NA
"1602","ALOHAMarch",906,4.428,34.423,41.58,0.0697
"1603","ALOHAMarch",908,4.414,34.425,41.08,0.0697
"1604","ALOHAMarch",910,4.397,34.427,41.09,0.0678
"1605","ALOHAMarch",911,4.38,34.433,41.87,0.0688
"1606","ALOHAMarch",912,4.377,34.434,41.59,0.0691
"1607","ALOHAMarch",913,4.378,34.434,42.19,0.0678
"1608","ALOHAMarch",915,4.376,34.433,41.69,0.0697
"1609","ALOHAMarch",916,4.371,34.435,41.69,0.0678
"1610","ALOHAMarch",918,4.36,34.435,42.45,0.0697
"1611","ALOHAMarch",919,4.345,34.439,42.46,0.0678
"1612","ALOHAMarch",920,4.343,34.44,41.98,0.0678
"1613","ALOHAMarch",921,4.34,34.441,42.52,0.0685
"1614","ALOHAMarch",922,4.341,34.441,42.78,0.0697
"1615","ALOHAMarch",923,4.341,34.44,42.29,0.0678
"1616","ALOHAMarch",924,4.332,34.44,42.29,NA
"1617","ALOHAMarch",926,4.329,34.443,43.05,0.0678
"1618","ALOHAMarch",928,4.331,34.444,43.05,0.0697
"1619","ALOHAMarch",929,4.325,34.446,43.07,0.0678
"1620","ALOHAMarch",930,4.32,34.447,43.09,0.0678
"1621","ALOHAMarch",931,4.32,34.447,42.86,0.0688
"1622","ALOHAMarch",932,4.318,34.447,42.62,0.0697
"1623","ALOHAMarch",933,4.314,34.448,43.37,0.0697
"1624","ALOHAMarch",935,4.315,34.45,43.37,0.0678
"1625","ALOHAMarch",937,4.317,34.45,43.38,0.0678
"1626","ALOHAMarch",938,4.307,34.45,42.89,0.0678
"1627","ALOHAMarch",939,4.302,34.452,43.28,0.0688
"1628","ALOHAMarch",940,4.301,34.451,43.18,0.0697
"1629","ALOHAMarch",941,4.3,34.451,43.19,0.0678
"1630","ALOHAMarch",942,4.294,34.451,43.95,0.0697
"1631","ALOHAMarch",944,4.272,34.45,43.95,0.0678
"1632","ALOHAMarch",946,4.245,34.456,43.97,0.0678
"1633","ALOHAMarch",947,4.248,34.456,44.04,0.0685
"1634","ALOHAMarch",948,4.248,34.455,44.05,NA
"1635","ALOHAMarch",949,4.242,34.455,44.05,0.0678
"1636","ALOHAMarch",951,4.239,34.456,44.05,0.0678
"1637","ALOHAMarch",952,4.238,34.456,43.55,0.0678
"1638","ALOHAMarch",954,4.236,34.457,43.56,0.0678
"1639","ALOHAMarch",955,4.236,34.457,44.34,0.0678
"1640","ALOHAMarch",956,4.236,34.457,44.36,0.0678
"1641","ALOHAMarch",957,4.236,34.457,43.86,NA
"1642","ALOHAMarch",958,4.237,34.457,43.86,0.0678
"1643","ALOHAMarch",960,4.237,34.457,44.63,0.0678
"1644","ALOHAMarch",962,4.236,34.458,44.13,0.0678
"1645","ALOHAMarch",964,4.235,34.458,44.13,0.0678
"1646","ALOHAMarch",965,4.227,34.461,44.41,NA
"1647","ALOHAMarch",966,4.222,34.462,45.19,0.0678
"1648","ALOHAMarch",967,4.21,34.463,45.2,0.0678
"1649","ALOHAMarch",968,4.207,34.465,44.7,0.0678
"1650","ALOHAMarch",969,4.208,34.465,44.71,0.0678
"1651","ALOHAMarch",970,4.198,34.464,45.49,0.0678
"1652","ALOHAMarch",971,4.185,34.465,45.5,0.0678
"1653","ALOHAMarch",972,4.175,34.467,45.52,0.0678
"1654","ALOHAMarch",974,4.171,34.468,45.54,0.0678
"1655","ALOHAMarch",975,4.17,34.468,45.56,0.0678
"1656","ALOHAMarch",976,4.17,34.468,45.57,0.066
"1657","ALOHAMarch",977,4.168,34.468,46.09,0.066
"1658","ALOHAMarch",978,4.165,34.468,46.09,0.0678
"1659","ALOHAMarch",980,4.163,34.469,45.33,0.0678
"1660","ALOHAMarch",981,4.159,34.471,45.34,0.0678
"1661","ALOHAMarch",982,4.156,34.473,45.71,0.0678
"1662","ALOHAMarch",983,4.156,34.473,45.63,0.0678
"1663","ALOHAMarch",984,4.154,34.473,44.87,0.0697
"1664","ALOHAMarch",986,4.148,34.474,44.35,0.0678
"1665","ALOHAMarch",987,4.146,34.474,44.35,0.0678
"1666","ALOHAMarch",988,4.145,34.475,45.14,0.066
"1667","ALOHAMarch",989,4.144,34.475,45.15,0.0678
"1668","ALOHAMarch",990,4.14,34.476,44.91,0.0669
"1669","ALOHAMarch",991,4.136,34.476,45.05,0.0678
"1670","ALOHAMarch",992,4.134,34.477,44.93,0.0678
"1671","ALOHAMarch",993,4.133,34.477,44.94,0.0678
"1672","ALOHAMarch",994,4.127,34.478,45.71,0.0678
"1673","ALOHAMarch",995,4.122,34.479,45.48,NA
"1674","ALOHAMarch",996,4.119,34.479,45.62,0.0678
"1675","ALOHAMarch",997,4.116,34.479,46.01,0.0678
"1676","ALOHAMarch",998,4.115,34.48,46.02,0.0669
"1677","ALOHAMarch",999,4.114,34.48,46.04,0.0685
"1678","ALOHAMarch",1000,4.113,34.48,46.04,0.0675
"1679","ALOHAMarch",1001,4.113,34.48,46.04,NA
"1680","ALOHAMarch",1002,4.108,34.48,46.04,NA
"1681","ALOHAMarch",1003,4.101,34.482,46.04,NA
"1682","ALOHAJuly",1,26.993,35.389,211.7,0.2368
"1683","ALOHAJuly",2,26.996,35.389,211.37,NA
"1684","ALOHAJuly",3,26.985,35.389,211.45,NA
"1685","ALOHAJuly",4,26.981,35.388,211.4,NA
"1686","ALOHAJuly",5,26.958,35.388,211.63,NA
"1687","ALOHAJuly",6,26.937,35.388,211.81,0.2368
"1688","ALOHAJuly",7,26.926,35.387,211.74,0.2553
"1689","ALOHAJuly",8,26.921,35.388,211.99,0.2314
"1690","ALOHAJuly",9,26.968,35.387,211.61,0.2341
"1691","ALOHAJuly",10,26.956,35.386,212.16,0.1991
"1692","ALOHAJuly",11,26.945,35.387,211.8,0.2117
"1693","ALOHAJuly",12,26.936,35.388,211.73,0.2368
"1694","ALOHAJuly",13,26.93,35.388,212.17,0.2242
"1695","ALOHAJuly",14,26.909,35.388,211.71,0.2368
"1696","ALOHAJuly",15,26.934,35.387,211.81,0.2368
"1697","ALOHAJuly",16,26.898,35.387,212.2,0.2502
"1698","ALOHAJuly",17,26.834,35.387,212.72,0.2282
"1699","ALOHAJuly",18,26.822,35.386,212.78,0.2305
"1700","ALOHAJuly",19,26.797,35.387,213.05,0.2842
"1701","ALOHAJuly",20,26.791,35.387,212.79,0.2621
"1702","ALOHAJuly",21,26.786,35.387,213.05,0.2179
"1703","ALOHAJuly",22,26.786,35.387,213.3,0.1991
"1704","ALOHAJuly",23,26.787,35.386,212.93,0.2558
"1705","ALOHAJuly",24,26.78,35.386,213.05,0.2368
"1706","ALOHAJuly",25,26.761,35.385,213.15,0.2368
"1707","ALOHAJuly",26,26.759,35.385,213.21,0.2537
"1708","ALOHAJuly",27,26.737,35.381,213.5,0.248
"1709","ALOHAJuly",28,26.634,35.38,214.23,0.2432
"1710","ALOHAJuly",29,26.526,35.372,214.78,0.2179
"1711","ALOHAJuly",30,26.452,35.365,215.45,0.252
"1712","ALOHAJuly",31,26.205,35.344,217.1,0.3314
"1713","ALOHAJuly",32,25.887,35.33,220.73,0.2748
"1714","ALOHAJuly",33,25.876,35.327,222.23,0.2748
"1715","ALOHAJuly",34,25.806,35.321,222.84,0.2937
"1716","ALOHAJuly",35,25.575,35.312,223.98,NA
"1717","ALOHAJuly",36,25.647,35.31,224,0.3126
"1718","ALOHAJuly",37,25.203,35.292,227.61,0.3503
"1719","ALOHAJuly",38,25.105,35.285,229.29,0.3503
"1720","ALOHAJuly",39,25.023,35.291,229.46,0.3428
"1721","ALOHAJuly",40,24.946,35.293,228.96,0.5016
"1722","ALOHAJuly",41,24.926,35.293,228.82,0.3126
"1723","ALOHAJuly",42,24.913,35.292,229.08,0.3314
"1724","ALOHAJuly",43,24.9,35.293,228.82,0.3756
"1725","ALOHAJuly",44,24.898,35.293,228.52,0.3503
"1726","ALOHAJuly",45,24.868,35.294,228.57,0.3881
"1727","ALOHAJuly",46,24.805,35.296,228.41,0.3693
"1728","ALOHAJuly",47,24.731,35.294,229.07,0.3382
"1729","ALOHAJuly",48,24.598,35.297,228.8,0.3377
"1730","ALOHAJuly",49,24.545,35.3,227.62,0.3126
"1731","ALOHAJuly",50,24.53,35.302,227.71,0.3126
"1732","ALOHAJuly",51,24.487,35.304,227.7,0.3126
"1733","ALOHAJuly",52,24.462,35.305,228.09,0.3409
"1734","ALOHAJuly",53,24.39,35.309,228.04,NA
"1735","ALOHAJuly",54,24.361,35.307,227.43,0.3126
"1736","ALOHAJuly",55,24.288,35.314,227.59,0.3126
"1737","ALOHAJuly",56,24.286,35.314,227.6,0.2748
"1738","ALOHAJuly",57,24.281,35.313,227.17,NA
"1739","ALOHAJuly",58,24.246,35.315,227.9,0.3503
"1740","ALOHAJuly",59,24.218,35.315,227.77,0.3503
"1741","ALOHAJuly",60,24.182,35.318,227.13,0.3503
"1742","ALOHAJuly",61,24.195,35.316,227.94,NA
"1743","ALOHAJuly",62,24.134,35.317,227.93,0.373
"1744","ALOHAJuly",63,24.067,35.319,227.43,0.3881
"1745","ALOHAJuly",64,24.041,35.322,226.83,0.3881
"1746","ALOHAJuly",65,24.026,35.325,226.96,0.3881
"1747","ALOHAJuly",66,24.007,35.325,227.54,0.3976
"1748","ALOHAJuly",67,23.974,35.325,227.09,0.4071
"1749","ALOHAJuly",68,23.925,35.327,226.33,0.4261
"1750","ALOHAJuly",69,23.882,35.326,225.68,0.4261
"1751","ALOHAJuly",70,23.868,35.323,225.5,0.4261
"1752","ALOHAJuly",71,23.858,35.323,225.75,0.4261
"1753","ALOHAJuly",72,23.829,35.322,225.63,0.4134
"1754","ALOHAJuly",73,23.779,35.319,225.29,NA
"1755","ALOHAJuly",74,23.77,35.319,224.94,0.4261
"1756","ALOHAJuly",75,23.765,35.319,224.9,0.4449
"1757","ALOHAJuly",76,23.762,35.319,224.74,0.4476
"1758","ALOHAJuly",77,23.733,35.318,224.46,0.4346
"1759","ALOHAJuly",78,23.694,35.316,223.97,0.4024
"1760","ALOHAJuly",79,23.664,35.315,224.11,0.4449
"1761","ALOHAJuly",80,23.646,35.315,224.28,0.4638
"1762","ALOHAJuly",81,23.593,35.317,223.96,0.4638
"1763","ALOHAJuly",82,23.576,35.316,223.99,0.4449
"1764","ALOHAJuly",83,23.566,35.315,223.8,0.4827
"1765","ALOHAJuly",84,23.531,35.316,223.04,0.4638
"1766","ALOHAJuly",85,23.511,35.315,223.56,0.4638
"1767","ALOHAJuly",86,23.502,35.315,222.93,0.4922
"1768","ALOHAJuly",87,23.47,35.314,222.59,0.5016
"1769","ALOHAJuly",88,23.42,35.314,222.33,0.5016
"1770","ALOHAJuly",89,23.385,35.315,221.89,0.5394
"1771","ALOHAJuly",90,23.369,35.315,222.06,0.5521
"1772","ALOHAJuly",91,23.355,35.314,221.79,0.5774
"1773","ALOHAJuly",92,23.323,35.315,221.85,0.5394
"1774","ALOHAJuly",93,23.271,35.316,221.13,0.5394
"1775","ALOHAJuly",94,23.252,35.317,220.37,0.5016
"1776","ALOHAJuly",95,23.248,35.316,220.77,0.5394
"1777","ALOHAJuly",96,23.206,35.316,220.39,NA
"1778","ALOHAJuly",97,23.167,35.316,220.22,0.5774
"1779","ALOHAJuly",98,23.057,35.319,219.48,NA
"1780","ALOHAJuly",99,23.04,35.321,219.49,0.6151
"1781","ALOHAJuly",100,23.055,35.319,219.33,0.6529
"1782","ALOHAJuly",101,23.018,35.319,218.99,0.6656
"1783","ALOHAJuly",102,22.882,35.32,217.98,0.6403
"1784","ALOHAJuly",103,22.86,35.321,218.16,0.6562
"1785","ALOHAJuly",104,22.862,35.32,217.54,0.6782
"1786","ALOHAJuly",105,22.868,35.319,218.16,0.6907
"1787","ALOHAJuly",106,22.818,35.322,217.93,0.7124
"1788","ALOHAJuly",107,22.762,35.321,217.34,NA
"1789","ALOHAJuly",108,22.74,35.321,216.87,0.6907
"1790","ALOHAJuly",109,22.72,35.32,216.84,0.7475
"1791","ALOHAJuly",110,22.685,35.322,216.48,0.861
"1792","ALOHAJuly",111,22.648,35.323,216.04,NA
"1793","ALOHAJuly",112,22.622,35.323,215.76,0.7853
"1794","ALOHAJuly",113,22.566,35.326,215.66,0.842
"1795","ALOHAJuly",114,22.505,35.332,214.49,0.9083
"1796","ALOHAJuly",115,22.449,35.338,214.03,0.8989
"1797","ALOHAJuly",116,22.387,35.334,213.05,0.9177
"1798","ALOHAJuly",117,22.31,35.341,212.11,0.9367
"1799","ALOHAJuly",118,22.282,35.339,212.03,1.0312
"1800","ALOHAJuly",119,22.282,35.34,212.08,1.0312
"1801","ALOHAJuly",120,22.259,35.338,211.85,0.9455
"1802","ALOHAJuly",121,22.225,35.338,211.66,0.9009
"1803","ALOHAJuly",122,22.193,35.336,211.33,0.904
"1804","ALOHAJuly",123,22.159,35.332,211.26,0.8988
"1805","ALOHAJuly",124,22.106,35.335,210.72,0.8042
"1806","ALOHAJuly",125,22.069,35.333,210.53,0.8042
"1807","ALOHAJuly",126,22.035,35.333,210.08,0.8704
"1808","ALOHAJuly",127,21.993,35.334,209.59,0.842
"1809","ALOHAJuly",128,21.984,35.333,209.61,0.842
"1810","ALOHAJuly",129,21.982,35.333,209.06,0.7664
"1811","ALOHAJuly",130,21.972,35.332,209.23,0.7097
"1812","ALOHAJuly",131,21.934,35.331,209.28,0.7538
"1813","ALOHAJuly",132,21.912,35.329,209.08,0.7664
"1814","ALOHAJuly",133,21.878,35.326,208.44,0.6907
"1815","ALOHAJuly",134,21.921,35.327,209.21,0.6529
"1816","ALOHAJuly",135,21.889,35.324,209.18,0.7286
"1817","ALOHAJuly",136,21.762,35.319,208.6,0.6907
"1818","ALOHAJuly",137,21.735,35.317,207.54,0.6529
"1819","ALOHAJuly",138,21.693,35.315,207.01,0.6529
"1820","ALOHAJuly",139,21.686,35.313,206.92,0.5774
"1821","ALOHAJuly",140,21.721,35.316,207.1,0.5774
"1822","ALOHAJuly",141,21.677,35.313,207.53,0.6088
"1823","ALOHAJuly",142,21.637,35.311,207.42,0.5774
"1824","ALOHAJuly",143,21.618,35.307,206.73,NA
"1825","ALOHAJuly",144,21.594,35.307,206.71,0.4638
"1826","ALOHAJuly",146,21.589,35.306,206.71,NA
"1827","ALOHAJuly",147,21.571,35.305,206.08,0.5394
"1828","ALOHAJuly",148,21.557,35.304,206.11,0.5394
"1829","ALOHAJuly",149,21.543,35.303,206.31,0.5016
"1830","ALOHAJuly",150,21.531,35.301,206.34,0.5016
"1831","ALOHAJuly",151,21.469,35.295,205.99,0.5308
"1832","ALOHAJuly",152,21.349,35.286,205.57,0.5143
"1833","ALOHAJuly",153,21.283,35.278,205.63,0.4854
"1834","ALOHAJuly",154,21.236,35.273,204.6,0.4152
"1835","ALOHAJuly",155,21.227,35.271,205.21,0.3503
"1836","ALOHAJuly",156,21.223,35.269,205.05,0.4071
"1837","ALOHAJuly",157,21.19,35.266,205.08,0.4071
"1838","ALOHAJuly",159,21.126,35.259,204.76,0.3503
"1839","ALOHAJuly",160,21.013,35.251,204.35,0.3503
"1840","ALOHAJuly",161,20.988,35.248,204.04,0.3503
"1841","ALOHAJuly",162,20.989,35.248,204.47,0.3503
"1842","ALOHAJuly",163,20.975,35.246,204.22,0.3503
"1843","ALOHAJuly",164,20.957,35.245,204.05,0.3503
"1844","ALOHAJuly",166,20.93,35.244,204.3,0.3126
"1845","ALOHAJuly",167,20.873,35.239,204.44,NA
"1846","ALOHAJuly",168,20.751,35.227,203.71,0.3126
"1847","ALOHAJuly",169,20.737,35.227,203.7,NA
"1848","ALOHAJuly",170,20.73,35.224,204.33,0.3126
"1849","ALOHAJuly",171,20.716,35.222,204.07,0.2937
"1850","ALOHAJuly",172,20.68,35.218,203.94,NA
"1851","ALOHAJuly",174,20.643,35.214,204.21,0.3126
"1852","ALOHAJuly",175,20.575,35.208,204.36,0.3126
"1853","ALOHAJuly",176,20.46,35.197,204.2,0.2748
"1854","ALOHAJuly",177,20.433,35.198,203.58,NA
"1855","ALOHAJuly",178,20.386,35.186,203.85,0.2748
"1856","ALOHAJuly",179,20.282,35.177,203.99,NA
"1857","ALOHAJuly",181,20.224,35.168,203.55,NA
"1858","ALOHAJuly",182,20.199,35.164,203.16,0.1991
"1859","ALOHAJuly",183,20.153,35.157,203.43,0.1991
